criterio,exponente,precision,tiempo (ticks)
autovalores,6.6,2048154.4111633478,1.0361580000000004
autovalores,6.6,443358491942.8256,1.0676359999999931
autovalores,6.6,187215195181.76517,1.0634650000000647
autovalores,6.6,160119.34737604935,0.9668930000000273
autovalores,7.2,442040876215.1156,1.059979999999996
autovalores,7.2,443276382231.0048,1.1315119999999297
autovalores,7.2,274211109053.47293,1.1111929999999575
autovalores,7.2,445187199133.00195,1.788236999999981
autovalores,7.2,351956840091.7066,1.0421910000000025
autovalores,7.2,446212322890.2245,1.1488859999999477
autovalores,7.2,280578310.6512467,1.0445839999999862
autovalores,7.2,7237222.759068234,1.015284999999949
autovalores,7.2,1386146716.2104137,1.0809030000000348
autovalores,7.2,443184968711.53064,1.3138569999999845
autovalores,7.8,57401870316.66681,1.0721229999999196
autovalores,7.8,36875055822.97024,1.1045619999999872
autovalores,7.8,347943950222.81036,1.1339199999999892
autovalores,7.8,7443488459.8264475,1.072979000000032
autovalores,7.8,443295919396.5548,1.1648969999999963
autovalores,7.8,298864282686.508,1.1378090000000611
autovalores,7.8,440883573692.4459,1.1315140000000383
autovalores,7.8,443480767322.3311,1.2422769999999446
autovalores,7.8,2823593.5723874304,1.0452639999999747
autovalores,7.8,449073286308.5699,2.381847999999991
autovalores,8.4,443063766757.03375,1.1652990000000045
autovalores,8.4,1991514.575391513,1.0165620000000217
autovalores,8.4,446265490191.2501,1.1424289999999928
autovalores,8.4,451824052.3732194,1.1049770000000763
autovalores,8.4,47168437991.361855,1.0643700000000536
autovalores,8.4,445032100282.2147,1.1970450000000028
autovalores,8.4,445184519438.7391,2.0623879999999417
autovalores,8.4,439725494053.3225,1.1615690000000995
autovalores,8.4,448552306383.7961,1.4057940000000144
autovalores,8.4,9314668.525872372,0.9630490000000691
autovalores,9.0,388564.95516618004,0.960790999999972
autovalores,9.0,386886155622.5592,1.0888159999999516
autovalores,9.0,415300894493.35254,1.1296199999999317
autovalores,9.0,237988.44565430147,0.9991099999999733
autovalores,9.0,449679864544.38226,1.5507489999999962
autovalores,9.0,525849.0933280933,0.9137749999999869
autovalores,9.0,265104004025.169,1.0680579999999509
autovalores,9.0,443820107874.99097,1.1532979999999498
autovalores,9.0,734838486.1594886,1.036833999999999
autovalores,9.0,208338195860.75357,1.1485890000000154
autovalores,9.6,443315654383.64777,1.1294809999999416
autovalores,9.6,440261313662.62506,1.1053959999999279
autovalores,9.6,442977397644.78973,1.3928949999999531
autovalores,9.6,447444317989.3764,1.2132119999999986
autovalores,9.6,448750144038.2116,1.2322130000000016
autovalores,9.6,443988166723.05133,1.1483240000000023
autovalores,9.6,443940462721.11163,1.1850259999999935
autovalores,9.6,112017009.78026517,1.0475170000000844
autovalores,9.6,449185082451.02655,1.524921000000063
autovalores,9.6,441447481376.4552,1.1490300000000389
autovalores,10.2,444838874011.4109,1.1787350000000743
autovalores,10.2,1827893310.7396135,1.063609999999926
autovalores,10.2,443328101800.84076,1.1879050000000007
autovalores,10.2,449299309118.77484,1.534189000000083
autovalores,10.2,20826965.066446528,1.0336549999999534
autovalores,10.2,443326053164.3943,1.1616040000000112
autovalores,10.2,333474681.18056405,1.0569110000000137
autovalores,10.2,402928.4915076084,1.0090329999999312
autovalores,10.2,444409478927.6195,1.1076369999999542
autovalores,10.2,445280265667.0931,1.1583349999999655
autovalores,10.8,1131191989.7578442,1.0428980000000365
autovalores,10.8,443255176109.2182,1.1545360000000073
autovalores,10.8,445373950541.51044,1.174329000000057
autovalores,10.8,445084385831.4471,1.1655079999999316
autovalores,10.8,1770862259.1146643,1.090039000000047
autovalores,10.8,448860697010.2311,1.4968900000000076
autovalores,10.8,444327930949.8996,1.1744549999999663
autovalores,10.8,146501.4734253005,0.9528260000000728
autovalores,10.8,441611837546.9354,1.2004779999999755
autovalores,10.8,3250118332.944048,1.06899599999997
autovalores,11.4,87283873458.59998,1.064662999999996
autovalores,11.4,443407542493.3955,1.3095600000000331
autovalores,11.4,439520584070.0758,1.129662000000053
autovalores,11.4,443440599891.3347,1.2128920000000107
autovalores,11.4,388715341282.04724,1.1156230000000278
autovalores,11.4,324472164470.4048,1.1005509999999958
autovalores,11.4,1536640667.8533084,0.9818899999999076
autovalores,11.4,4281579.373736383,1.0074660000000222
autovalores,11.4,446746782899.40674,1.234642000000008
autovalores,11.4,127199863.83597185,1.0521709999999302
autovalores,12.0,5098910.374222311,1.0088169999999081
autovalores,12.0,115068900.73339714,1.0422379999999976
autovalores,12.0,449549705954.1022,1.201797000000056
autovalores,12.0,18395129882.24187,1.0665289999999459
autovalores,12.0,448958831416.32324,1.486058000000071
autovalores,12.0,269571.53961364884,0.9984259999999949
autovalores,12.0,91540996.4952848,1.0508389999999963
autovalores,12.0,1481411722.7935166,1.0134420000000546
autovalores,12.0,448168298883.87366,1.266210000000001
autovalores,12.0,449018526098.4081,1.4683330000000296
