,acc,alpha,k,n_train,time_fit,time_predict
162,0.6025498007968128,100,10,933,5.6744999938018736e-05,4.493138434999992
163,0.6256573705179282,100,50,933,5.9425000017654384e-05,4.633153150999988
164,0.6321912350597609,100,150,933,5.888399994091742e-05,4.037737803000027
165,0.5797609561752988,100,10,622,6.0447999999269086e-05,4.062916180999991
166,0.5641434262948207,100,50,622,5.732099998567719e-05,3.781756967999968
167,0.578804780876494,100,150,622,5.9994000025653804e-05,4.004306665000058
168,0.570199203187251,100,10,311,5.707200000415469e-05,3.7788442959999884
169,0.5829482071713148,100,50,311,5.621499997232604e-05,3.5521064120000574
170,0.5236653386454183,100,150,311,6.010000004152971e-05,3.7410970729999917
171,0.6288446215139443,100,10,5913,6.282200001805904e-05,13.497951572000034
172,0.6527490039840638,100,50,5913,5.815199995140574e-05,13.29279573100007
173,0.6557768924302789,100,150,5913,7.250600003771979e-05,12.934609208000097
174,0.6248605577689244,100,10,5602,5.790400007299468e-05,12.666370617999974
175,0.6478087649402391,100,50,5602,5.513199994311435e-05,11.89250521300005
176,0.650199203187251,100,150,5602,5.4156000032890006e-05,13.434850932000018
177,0.6291633466135458,100,10,5291,5.601199995908246e-05,13.223686046000012
178,0.649402390438247,100,50,5291,5.4650999800287536e-05,12.999236486999962
179,0.6514741035856574,100,150,5291,6.430999997064646e-05,12.339319336999779
180,0.6224701195219123,100,10,4980,5.904099998588208e-05,11.521850018999999
181,0.6457370517928287,100,50,4980,5.743600002006133e-05,13.341647000999956
182,0.6511553784860558,100,150,4980,5.733099999361002e-05,12.395290202999945
183,0.6247011952191235,100,10,4668,5.6470999993507576e-05,10.872958283999992
184,0.6578486055776892,100,50,4668,5.88330000255155e-05,10.172010287000035
185,0.6551394422310757,100,150,4668,5.4810999927212833e-05,11.504163362999975
186,0.6208764940239044,100,10,4357,5.841100005454791e-05,11.357078907999949
187,0.6575298804780877,100,50,4357,5.5295000038313447e-05,11.143032305999895
188,0.6490836653386454,100,150,4357,5.510699998012569e-05,11.224399221999988
189,0.6197609561752988,100,10,4046,5.8843000033448334e-05,10.427541223000048
190,0.6447808764940239,100,50,4046,5.814400003600895e-05,12.213383712999985
191,0.6478087649402391,100,150,4046,5.743700000948593e-05,11.581581590000042
192,0.6291633466135458,100,10,3735,5.6450999977641914e-05,8.333651579000048
193,0.6473306772908366,100,50,3735,7.037900002160313e-05,10.57951287000003
194,0.6473306772908366,100,150,3735,5.7279999964521267e-05,9.820015586000068
195,0.6168924302788844,100,10,3423,6.894900002407667e-05,9.669447418000004
196,0.6465338645418327,100,50,3423,6.29840000101467e-05,10.348704700999974
197,0.6382470119521912,100,150,3423,5.712699999094184e-05,10.43228916399994
198,0.6058964143426295,100,10,3112,6.716699999742559e-05,11.224250349000044
199,0.6409561752988048,100,50,3112,7.27240000060192e-05,10.930893538999953
200,0.651792828685259,100,150,3112,6.8024999904992e-05,8.992782917999989
201,0.6239043824701195,100,10,2801,7.283700006155414e-05,9.21392056899981
202,0.637609561752988,100,50,2801,6.619800001317344e-05,9.247077784000112
203,0.6401593625498008,100,150,2801,6.127799997557304e-05,9.28492780900001
204,0.6269322709163346,100,10,2490,5.467699998007447e-05,9.298143815999993
205,0.6506772908366534,100,50,2490,5.877499984308088e-05,8.692493585999955
206,0.6435059760956175,100,150,2490,5.5730999974912265e-05,9.246014024000033
207,0.6082868525896414,100,10,2178,7.091099996614503e-05,9.56667978900009
208,0.6352191235059761,100,50,2178,6.060300006538455e-05,8.927745439000091
209,0.622788844621514,100,150,2178,6.578200009244028e-05,6.949341844000173
210,0.5979282868525897,100,10,1867,5.789100009678805e-05,8.09342723099985
211,0.62199203187251,100,50,1867,5.903599981138541e-05,7.613082401999918
212,0.6253386454183267,100,150,1867,5.544100008592068e-05,8.919653698000047
213,0.6122709163346614,100,10,1556,6.196999993335339e-05,8.047881249000056
214,0.6310756972111554,100,50,1556,6.566100000782171e-05,8.57871873299996
215,0.6353784860557768,100,150,1556,6.700300014017557e-05,5.093116841999972
216,0.5829482071713148,100,10,1245,5.679399998825829e-05,6.928046280999979
217,0.6145019920318725,100,50,1245,6.133500005489623e-05,7.238478085999986
218,0.6452589641434263,100,150,1245,5.563199999869539e-05,7.995688768000036
219,0.5941035856573705,100,10,933,5.5788000054235454e-05,4.398444157000085
220,0.6145019920318725,100,50,933,5.290100000365783e-05,4.270790292000015
221,0.6049402390438247,100,150,933,5.562599994846096e-05,4.061705221000011
222,0.5901195219123506,100,10,622,5.577800004630262e-05,3.927335616999926
223,0.6203984063745019,100,50,622,7.052199998724973e-05,1.958657105000043
224,0.6111553784860557,100,150,622,6.458500001826906e-05,3.698062879999952
225,0.5760956175298805,100,10,311,6.592399995497544e-05,3.5757302499999923
226,0.547410358565737,100,50,311,7.120800000848249e-05,4.027926317000038
227,0.5596812749003984,100,150,311,7.179900001119677e-05,3.8671349859999964
228,0.629800796812749,100,10,5913,5.964400008906523e-05,12.516640650999989
229,0.6514741035856574,100,50,5913,5.88359999937893e-05,13.359473919000038
230,0.6560956175298804,100,150,5913,5.4921000014473975e-05,13.338159503000043
231,0.6253386454183267,100,10,5602,6.0370000028342474e-05,12.9877158380001
232,0.6521115537848605,100,50,5602,6.0051999980714754e-05,12.945365144999982
233,0.6500398406374502,100,150,5602,5.515400005151605e-05,12.59715350800002
234,0.629800796812749,100,10,5291,5.780100002539257e-05,12.366768676000106
235,0.6471713147410358,100,50,5291,5.483600000388833e-05,12.097614258000021
236,0.6573705179282868,100,150,5291,6.0985999994045414e-05,12.112682393000114
237,0.627410358565737,100,10,4980,6.059799989088788e-05,11.890454441000202
238,0.6584860557768925,100,50,4980,5.201800013310276e-05,11.504528374000074
239,0.6621513944223107,100,150,4980,5.586199995377683e-05,13.065403859000071
240,0.6321912350597609,100,10,4668,6.52849998914462e-05,12.281046298000092
241,0.6546613545816733,100,50,4668,6.536099999721046e-05,13.081208623000066
242,0.6560956175298804,100,150,4668,5.725000005440961e-05,12.631715206999843
243,0.6272509960159363,100,10,4357,6.529300003421667e-05,10.748916453999982
244,0.6565737051792828,100,50,4357,5.540699999073695e-05,10.981723157000033
245,0.6519521912350598,100,150,4357,5.7097000080830185e-05,11.22823121500005
246,0.6216733067729083,100,10,4046,6.808800003454962e-05,11.06054723599982
247,0.6415936254980079,100,50,4046,5.8024999816552736e-05,9.998647854999945
248,0.649402390438247,100,150,4046,5.95140002133121e-05,11.687287077999827
249,0.6207171314741036,100,10,3735,5.5435999911424005e-05,10.401995989999932
250,0.6506772908366534,100,50,3735,5.599899986918899e-05,11.27803056699986
251,0.6454183266932271,100,150,3735,6.81639999129402e-05,11.773149848999992
252,0.6191235059760957,100,10,3423,6.560299993907392e-05,10.891197004999981
253,0.6511553784860558,100,50,3423,6.773899997369881e-05,8.909124742000017
254,0.6463745019920318,100,150,3423,5.499499991401535e-05,9.679499639000028
255,0.6197609561752988,100,10,3112,6.726499998421787e-05,9.680003725000006
256,0.6439840637450199,100,50,3112,6.894199998441763e-05,10.670099703999995
257,0.6516334661354581,100,150,3112,6.692400006613752e-05,9.147684334000019
258,0.6149800796812749,100,10,2801,6.89620000002833e-05,9.078386987000044
259,0.6403187250996016,100,50,2801,6.06580000521717e-05,9.770433857999933
260,0.6341035856573706,100,150,2801,5.6256999982906564e-05,9.442370350999909
261,0.6221513944223107,100,10,2490,5.447900002764072e-05,8.26828299400006
262,0.6339442231075697,100,50,2490,7.184200001120189e-05,9.191654305000043
263,0.6374501992031872,100,150,2490,6.997299999511597e-05,9.03135667999993
264,0.6103585657370518,100,10,2178,6.991599991579278e-05,7.651113830999975
265,0.6377689243027889,100,50,2178,6.956599997920421e-05,8.611581513000033
266,0.6529083665338645,100,150,2178,6.839500008481991e-05,7.176807091000001
267,0.6004780876494024,100,10,1867,5.8058999911736464e-05,9.245215269000028
268,0.6259760956175299,100,50,1867,5.395600010160706e-05,8.451536792999832
269,0.6320318725099602,100,150,1867,5.9345999943616334e-05,8.106990178999922
270,0.57800796812749,100,10,1556,5.782900007034186e-05,7.4360999080001875
271,0.6364940239043825,100,50,1556,6.028000007063383e-05,7.101065071999983
272,0.6167330677290837,100,150,1556,5.889899989597325e-05,8.165928029999804
273,0.5915537848605578,100,10,1245,5.6423000160066294e-05,5.204490952000015
274,0.6223107569721116,100,50,1245,5.8151999837718904e-05,6.885934605999864
275,0.640796812749004,100,150,1245,6.364699993355316e-05,7.490690036999922
276,0.5971314741035857,100,10,933,5.701500003851834e-05,4.558029602999795
277,0.6242231075697211,100,50,933,5.8327000033386867e-05,3.8453119380001226
278,0.6141832669322709,100,150,933,5.401899989010417e-05,4.07656806
279,0.5936254980079682,100,10,622,7.21479998446739e-05,4.446870651999916
280,0.6232669322709163,100,50,622,6.621200009249151e-05,3.932687845999908
281,0.6248605577689244,100,150,622,6.82090001191682e-05,3.887095633000172
282,0.5459760956175299,100,10,311,6.341500011330936e-05,3.4729017619999922
283,0.589800796812749,100,50,311,8.362900007341523e-05,3.8869204620000346
284,0.5781673306772909,100,150,311,5.431599993244163e-05,3.263336850000087
285,0.6291633466135458,100,10,5913,6.213200003912789e-05,12.339949207000018
286,0.6552988047808765,100,50,5913,5.669799998031522e-05,13.134585905999984
287,0.6572111553784861,100,150,5913,6.869899993944273e-05,13.401185962
288,0.627410358565737,100,10,5602,5.241999997451785e-05,11.712870284000019
289,0.6559362549800797,100,50,5602,5.427099995358731e-05,12.080421552999951
290,0.6551394422310757,100,150,5602,5.646499994327314e-05,12.073319255000115
291,0.6251792828685259,100,10,5291,5.336200001693214e-05,11.58435065599997
292,0.6487649402390439,100,50,5291,5.9439999859023374e-05,12.290123658000084
293,0.6527490039840638,100,150,5291,6.640800006607606e-05,12.701523401000031
294,0.6231075697211156,100,10,4980,5.424000005405105e-05,11.912028544000123
295,0.6556175298804781,100,50,4980,5.6687000096644624e-05,12.726862618000041
296,0.6457370517928287,100,150,4980,5.457900010696903e-05,11.360242168000013
297,0.6253386454183267,100,10,4668,5.872599990652816e-05,11.27128213800006
298,0.6482868525896415,100,50,4668,5.638700008603337e-05,11.791349597000135
299,0.6474900398406375,100,150,4668,5.473100009112386e-05,11.068835886999977
300,0.6170517928286853,100,10,4357,5.6469000128345215e-05,10.925186021999934
301,0.6450996015936254,100,50,4357,5.808899982184812e-05,11.741370003000156
302,0.6436653386454183,100,150,4357,5.944200006524625e-05,11.092634567000005
303,0.6176892430278884,100,10,4046,5.7499999911669875e-05,10.799636024000165
304,0.6484462151394422,100,50,4046,5.594200001723948e-05,9.545658158000151
305,0.6498804780876494,100,150,4046,5.6892999964475166e-05,9.917686791000051
306,0.6156175298804781,100,10,3735,5.3747000038129045e-05,9.829790997000146
307,0.654820717131474,100,50,3735,6.18410001607117e-05,9.36678897700017
308,0.6478087649402391,100,150,3735,5.68799998745817e-05,11.146341033000226
309,0.607808764940239,100,10,3423,5.708000003323832e-05,10.266007029000093
310,0.6495617529880479,100,50,3423,5.499700000655139e-05,9.372976841000082
311,0.6444621513944223,100,150,3423,5.7772999980443274e-05,9.194771016999994
312,0.6152988047808765,100,10,3112,6.450299997595721e-05,9.749296791999996
313,0.6320318725099602,100,50,3112,6.713299990224186e-05,10.388582108000037
314,0.6535458167330678,100,150,3112,5.8229999922332354e-05,9.711176129000023
315,0.6074900398406374,100,10,2801,7.034899999780464e-05,9.676004159000058
316,0.6299601593625498,100,50,2801,5.367499989006319e-05,8.956336246000092
317,0.6352191235059761,100,150,2801,5.726200015487848e-05,9.347155178999856
318,0.607808764940239,100,10,2490,5.903800001760828e-05,9.250300994999861
319,0.6395219123505976,100,50,2490,5.775599993285141e-05,9.05670652699996
320,0.6428685258964143,100,150,2490,5.8134000028076116e-05,10.05076033499995
321,0.6089243027888446,100,10,2178,5.762900013905892e-05,7.131974218000096
322,0.6347410358565737,100,50,2178,5.74200000755809e-05,8.157983805999947
323,0.6508366533864541,100,150,2178,5.58670001282735e-05,8.04469787500011
324,0.6074900398406374,100,10,1867,5.989200008116313e-05,8.104613305000157
325,0.6307569721115538,100,50,1867,6.80019998071657e-05,6.370151117999967
326,0.6438247011952192,100,150,1867,6.973699987611326e-05,8.116386851000016
327,0.6079681274900398,100,10,1556,6.859099994471762e-05,6.329086395000104
328,0.6143426294820717,100,50,1556,5.644899988510588e-05,7.627567497999962
329,0.6165737051792829,100,150,1556,5.848099999639089e-05,7.534739936000051
330,0.6011155378486056,100,10,1245,6.37880000340374e-05,6.831390951000003
331,0.6344223107569721,100,50,1245,7.869799992477056e-05,7.2912218779999876
332,0.6194422310756972,100,150,1245,6.812299989178427e-05,7.306077318000007
333,0.5840637450199203,100,10,933,5.8434999800738296e-05,4.593045231000133
334,0.6331474103585657,100,50,933,6.0312999949019286e-05,5.134629378
335,0.6074900398406374,100,150,933,5.593299988504441e-05,3.9968504060000214
336,0.5910756972111554,100,10,622,6.275600003391446e-05,3.013249260999828
337,0.6031872509960159,100,50,622,5.906799992771994e-05,4.1770160890000625
338,0.6090836653386454,100,150,622,6.719499992868805e-05,4.0390037990000565
339,0.5845418326693227,100,10,311,6.997299988142913e-05,4.271942641000123
340,0.5917131474103585,100,50,311,6.451800004469987e-05,4.39148430299997
341,0.5619123505976096,100,150,311,5.849500007570896e-05,2.0520519219999187
342,0.6256573705179282,100,10,5913,7.354900003520015e-05,13.127009315999885
343,0.6556175298804781,100,50,5913,6.320900001810514e-05,12.76329951699995
344,0.6572111553784861,100,150,5913,5.839000004925765e-05,13.068816769000023
345,0.6234262948207171,100,10,5602,5.5015999805618776e-05,12.327075604000129
346,0.6489243027888446,100,50,5602,5.951100001766463e-05,13.485640766000188
347,0.6495617529880479,100,150,5602,5.314899999575573e-05,10.717159083999832
348,0.628207171314741,100,10,5291,5.4284000043480773e-05,12.909225517000095
349,0.6495617529880479,100,50,5291,6.137099990155548e-05,11.6136855499999
350,0.6533864541832669,100,150,5291,6.148700003905105e-05,13.21147685699998
351,0.6218326693227092,100,10,4980,6.14119999227114e-05,12.030903449000107
352,0.6580079681274901,100,50,4980,6.697000003441644e-05,10.83992449099992
353,0.6568924302788844,100,150,4980,5.738599998039717e-05,11.42846512799997
354,0.6154581673306773,100,10,4668,5.899699999645236e-05,11.731476062000183
355,0.6552988047808765,100,50,4668,5.489000000125088e-05,11.811154777999946
356,0.6540239043824702,100,150,4668,5.577800015998946e-05,11.474762018000092
357,0.61800796812749,100,10,4357,7.476399991901417e-05,10.765358449999894
358,0.649402390438247,100,50,4357,5.888300006517966e-05,11.095362952999949
359,0.654820717131474,100,150,4357,5.411699999058328e-05,11.633185168000182
360,0.6165737051792829,100,10,4046,6.738600018252328e-05,11.649926809999897
361,0.6479681274900398,100,50,4046,7.128199990802386e-05,10.14441912899997
362,0.6506772908366534,100,150,4046,5.749000001742388e-05,10.97843032500009
363,0.6213545816733068,100,10,3735,6.740399999216606e-05,9.766161710999995
364,0.6420717131474104,100,50,3735,6.298600010268274e-05,10.10020700300015
365,0.6519521912350598,100,150,3735,6.215199982761987e-05,11.891823595999995
366,0.6145019920318725,100,10,3423,6.807199997638236e-05,9.88871919799999
367,0.6443027888446216,100,50,3423,5.659199996443931e-05,9.729086080999878
368,0.6395219123505976,100,150,3423,6.956900006116484e-05,11.561986253999976
369,0.6218326693227092,100,10,3112,5.691499995919003e-05,9.301768770999843
370,0.6358565737051792,100,50,3112,7.39699999030563e-05,9.928323237000086
371,0.6586454183266932,100,150,3112,6.256200003917911e-05,9.127387135000163
372,0.6065338645418327,100,10,2801,7.18119999874034e-05,8.268579548000162
373,0.6423904382470119,100,50,2801,5.2607000043281005e-05,8.581457108999984
374,0.6390438247011953,100,150,2801,5.264500009616313e-05,10.007106869999916
375,0.6065338645418327,100,10,2490,5.475100010698952e-05,8.227866835999976
376,0.640796812749004,100,50,2490,5.8203999969919096e-05,8.155312935999973
377,0.6409561752988048,100,150,2490,5.854200003341248e-05,9.359397069000124
