,acc,alpha,k,n_train,time_fit,time_predict
373,0.6066932270916334,20,100,2801,5.9686999975383515e-05,2.4351123709999456
374,0.633784860557769,50,100,2801,5.949000001237437e-05,5.585098458000061
375,0.5786454183266933,10,100,2490,6.550299997343245e-05,1.4359428349999916
376,0.6030278884462151,20,100,2490,5.630999999084452e-05,2.6055101550000472
377,0.6390438247011953,50,100,2490,5.693399998563109e-05,5.469087354999942
378,0.5711553784860558,10,100,2178,5.518099999335391e-05,1.3462051230000043
379,0.6063745019920319,20,100,2178,5.66259999459362e-05,2.161997590999931
380,0.6455776892430279,50,100,2178,5.395999994561862e-05,5.1011330049999515
381,0.5609561752988048,10,100,1867,5.4831999932503095e-05,1.0173364160000347
382,0.5936254980079682,20,100,1867,5.4317000035553065e-05,2.9061823600000025
383,0.627410358565737,50,100,1867,5.591900003310002e-05,3.2900672619999796
384,0.5662151394422311,10,100,1556,5.4658999943058006e-05,1.0587277590000213
385,0.6,20,100,1556,5.26100000115548e-05,2.255801304999977
386,0.6390438247011953,50,100,1556,6.059999998342391e-05,5.37903984400009
387,0.5676494023904383,10,100,1245,5.5867000014586665e-05,0.9456356650000544
388,0.588207171314741,20,100,1245,5.99989999727768e-05,3.008859991999998
389,0.6240637450199203,50,100,1245,5.6814000004123955e-05,4.089901026000007
390,0.5722709163346613,10,100,933,5.591699994056398e-05,0.8143946330000063
391,0.5760956175298805,20,100,933,5.697699998563621e-05,1.5083067460000166
392,0.6216733067729083,50,100,933,5.811899995933345e-05,2.9944423219999408
393,0.5709960159362549,10,100,622,6.272200005241757e-05,0.46426455499999975
394,0.5555378486055776,20,100,622,5.7462999961899186e-05,1.308040098000106
395,0.6039840637450199,50,100,622,6.325799995465786e-05,2.025886219999961
396,0.5638247011952191,10,100,311,5.5934999977580446e-05,0.3558836870000164
397,0.5663745019920319,20,100,311,5.703599998696518e-05,1.2105857629999832
398,0.5464541832669323,50,100,311,5.080400001133967e-05,1.8928031149999924
399,0.5923505976095618,10,100,5913,6.0128000029635587e-05,3.038809661000016
400,0.6127490039840637,20,100,5913,5.6690000008075e-05,4.67042713699999
401,0.6551394422310757,50,100,5913,5.8306000028096605e-05,7.474007306999965
402,0.5835856573705179,10,100,5602,5.567900007008575e-05,2.910011781000094
403,0.6094023904382471,20,100,5602,5.588700003045233e-05,4.629143536000015
404,0.6525896414342629,50,100,5602,5.4247999969447847e-05,7.137566998000011
405,0.589800796812749,10,100,5291,6.200200004968792e-05,2.8762351419999277
406,0.6151394422310758,20,100,5291,5.787800000689458e-05,4.048558533000005
407,0.6471713147410358,50,100,5291,5.2218000064385706e-05,5.703588823000018
408,0.5856573705179283,10,100,4980,5.6869999980335706e-05,2.5776041550000173
409,0.6089243027888446,20,100,4980,5.56029999643215e-05,3.332016275000001
410,0.6511553784860558,50,100,4980,5.4421999948317534e-05,6.328743584999984
411,0.5854980079681275,10,100,4668,5.4022999961489404e-05,2.416611957999976
412,0.6058964143426295,20,100,4668,5.5980999945859367e-05,3.650756152999975
413,0.6422310756972112,50,100,4668,5.472199995892879e-05,6.195923632000017
414,0.5773705179282869,10,100,4357,5.52100000277278e-05,2.3516489210001055
415,0.6082868525896414,20,100,4357,5.893899992770457e-05,4.381054286999984
416,0.6450996015936254,50,100,4357,5.407100002230436e-05,6.77963494100004
417,0.5870916334661355,10,100,4046,5.655899997236702e-05,2.2025773650000247
418,0.607011952191235,20,100,4046,5.643299994062545e-05,3.0844641270000466
419,0.6430278884462152,50,100,4046,5.3848999982619716e-05,5.818599585000015
420,0.5821513944223108,10,100,3735,5.2757999924324395e-05,2.340446453000027
421,0.6084462151394422,20,100,3735,6.006900002830662e-05,2.820765110000025
422,0.6471713147410358,50,100,3735,5.486899999596062e-05,6.525377115999959
423,0.5792828685258964,10,100,3423,5.4783999985374976e-05,1.8445163439999988
424,0.591394422310757,20,100,3423,9.696799997982453e-05,3.658594788999949
425,0.6334661354581673,50,100,3423,5.5788999929973215e-05,5.939253846999918
426,0.5816733067729084,10,100,3112,5.676400007814664e-05,1.8681330190000836
427,0.6089243027888446,20,100,3112,5.585000008068164e-05,2.6439104280000265
428,0.623585657370518,50,100,3112,5.718199997772899e-05,5.440031073
429,0.589800796812749,10,100,2801,5.731800001740339e-05,1.7458073080000531
430,0.5996812749003984,20,100,2801,6.055799997284339e-05,2.7866799790000414
431,0.6320318725099602,50,100,2801,5.72899999724541e-05,5.570563162999974
432,0.573386454183267,10,100,2490,6.316500002867542e-05,1.4682175919999736
433,0.6022310756972111,20,100,2490,5.972899998596404e-05,2.252045937999924
434,0.6329880478087649,50,100,2490,5.8070999898518494e-05,5.0082939080000415
435,0.5735458167330677,10,100,2178,5.864100000962935e-05,1.194959205000032
436,0.5956972111553784,20,100,2178,5.8649000038712984e-05,3.0574198009999236
437,0.629003984063745,50,100,2178,5.6709000091359485e-05,4.799751697000033
438,0.5752988047808765,10,100,1867,5.58720000753965e-05,1.0144936159999816
439,0.5902788844621514,20,100,1867,6.418800001029012e-05,2.5667608940000264
440,0.6240637450199203,50,100,1867,5.700299993804947e-05,4.493944579000072
441,0.5671713147410359,10,100,1556,5.492899992987077e-05,1.0923647380000148
442,0.5902788844621514,20,100,1556,5.267300002742559e-05,2.744047481999928
443,0.629800796812749,50,100,1556,5.341099995348486e-05,2.536875173999988
444,0.5681274900398406,10,100,1245,5.442799999855197e-05,0.7851357839999764
445,0.602390438247012,20,100,1245,5.796799996460322e-05,1.510312540999962
446,0.6079681274900398,50,100,1245,5.715899999358953e-05,4.314761305000047
447,0.5784860557768924,10,100,933,5.7817999959297595e-05,0.6835721090000106
448,0.5888446215139442,20,100,933,5.5491000011897995e-05,1.172189092999929
449,0.6321912350597609,50,100,933,5.4991999945741554e-05,3.2569056780000665
450,0.558406374501992,10,100,622,5.913600000440056e-05,0.558160474000033
451,0.6006374501992032,20,100,622,6.396999992830388e-05,1.0856979090000323
452,0.6160956175298805,50,100,622,6.230099995718774e-05,3.4024993799999947
453,0.534820717131474,10,100,311,6.819400005042553e-05,0.23674245100005464
454,0.560796812749004,20,100,311,6.830799998169823e-05,1.5574551180000071
455,0.5356175298804781,50,100,311,5.758099996455712e-05,2.1903024379998897
456,0.588207171314741,10,100,5913,5.555500001719338e-05,2.6822753120000016
457,0.612589641434263,20,100,5913,5.2553999921656214e-05,4.183513638000022
458,0.6513147410358566,50,100,5913,5.66510000226117e-05,6.919161179999946
459,0.5858167330677291,10,100,5602,5.475399996157648e-05,3.0031281709999575
460,0.611792828685259,20,100,5602,5.575400007273856e-05,4.352583473999971
461,0.6489243027888446,50,100,5602,5.7258999959231005e-05,7.321844562000024
462,0.5853386454183267,10,100,5291,5.8340000009593496e-05,2.805824593000011
463,0.6143426294820717,20,100,5291,5.631900000935275e-05,4.603354706999994
464,0.6471713147410358,50,100,5291,5.171500004053087e-05,8.151957219999986
465,0.588207171314741,10,100,4980,5.593900004896568e-05,2.478682995999975
466,0.6092430278884462,20,100,4980,5.799499990644108e-05,3.774918666000076
467,0.6462151394422311,50,100,4980,5.435500008843519e-05,7.107434676000025
468,0.581195219123506,10,100,4668,5.506500008323201e-05,2.32865368399996
469,0.6095617529880478,20,100,4668,5.0441999974282226e-05,3.9056679489999624
470,0.6471713147410358,50,100,4668,5.777600006240391e-05,6.835260931999983
471,0.5816733067729084,10,100,4357,5.663700005698047e-05,2.1675875469999255
472,0.6121115537848606,20,100,4357,5.6119999953807564e-05,4.006523864999963
473,0.6454183266932271,50,100,4357,5.5570999961673806e-05,6.937294651999991
474,0.57800796812749,10,100,4046,5.682000005435839e-05,2.3747029770000836
475,0.6135458167330677,20,100,4046,5.26179999269516e-05,2.8594373130000577
476,0.6415936254980079,50,100,4046,5.886799999643699e-05,6.170537423999917
477,0.5866135458167331,10,100,3735,5.653599998822756e-05,2.0519458679999616
478,0.607808764940239,20,100,3735,5.533800003831857e-05,3.4279891219999854
479,0.6387250996015936,50,100,3735,5.349299999579671e-05,6.724366592000024
480,0.5853386454183267,10,100,3423,5.5514999985462055e-05,1.8070010139999795
481,0.5934661354581673,20,100,3423,5.4774999966866744e-05,2.7072227329999805
482,0.6371314741035856,50,100,3423,5.333199999313365e-05,5.271437550999963
483,0.579601593625498,10,100,3112,5.481100004089967e-05,1.5983645779999733
484,0.5980876494023905,20,100,3112,5.569000006744318e-05,2.3610626349999393
485,0.6404780876494024,50,100,3112,5.497600000126113e-05,5.208552585999996
486,0.5746613545816733,10,100,2801,6.070799997814902e-05,1.446169497000028
487,0.5904382470119522,20,100,2801,5.414999998265557e-05,3.84355314000004
488,0.6262948207171315,50,100,2801,6.536900002629409e-05,4.755994105999889
489,0.5705179282868525,10,100,2490,5.724199991163914e-05,1.5771910180000077
490,0.6050996015936255,20,100,2490,5.96090000044569e-05,2.4085613979999607
491,0.6353784860557768,50,100,2490,5.599700000402663e-05,4.645179199999916
492,0.5729083665338646,10,100,2178,6.10730000971671e-05,1.2664215360000526
493,0.6073306772908367,20,100,2178,5.477100000916835e-05,2.7975098839999646
494,0.6333067729083666,50,100,2178,6.310699995992763e-05,5.2794704430000365
495,0.5628685258964143,10,100,1867,5.754799997248483e-05,1.1097987649999368
496,0.6025498007968128,20,100,1867,5.924799995682406e-05,2.7272153860000117
497,0.6422310756972112,50,100,1867,5.589399995642452e-05,5.5653868269999975
498,0.5662151394422311,10,100,1556,5.5720999966979434e-05,1.145516812999972
499,0.6033466135458168,20,100,1556,6.44259999944552e-05,1.249087583000005
500,0.6258167330677291,50,100,1556,4.279900008441473e-05,4.205706546999977
501,0.5794422310756973,10,100,1245,5.888599991976662e-05,0.7762507859999914
502,0.5799203187250996,20,100,1245,5.6084999982886075e-05,0.9171513029999687
503,0.6173705179282869,50,100,1245,5.808299999898736e-05,3.3529349069999625
504,0.5587250996015937,10,100,933,5.5709999969622004e-05,0.6846460040000011
505,0.588207171314741,20,100,933,5.5171999974845676e-05,1.659352594999973
506,0.5998406374501992,50,100,933,5.722800005969475e-05,4.177991887999951
507,0.5370517928286852,10,100,622,5.712600000151724e-05,0.3323313529999723
508,0.5807171314741035,20,100,622,5.6881999967117736e-05,2.391954454000029
509,0.6089243027888446,50,100,622,6.095899993852072e-05,4.081755095999938
510,0.5201593625498008,10,100,311,5.7848000096782926e-05,0.2839184409999689
511,0.5582470119521913,20,100,311,5.604699993000395e-05,2.0262904790000675
512,0.5920318725099601,50,100,311,6.0655999959635665e-05,1.5472298110000793
513,0.5936254980079682,10,100,5913,5.4717000011805794e-05,2.978007467999987
514,0.6114741035856573,20,100,5913,5.552999994051788e-05,4.769872129999953
515,0.6540239043824702,50,100,5913,5.467899995892367e-05,8.246350530999962
516,0.5864541832669322,10,100,5602,5.5034999945746677e-05,2.851325803000009
517,0.6097211155378486,20,100,5602,5.0306000048294663e-05,4.224322293
518,0.6481274900398406,50,100,5602,5.325400002220704e-05,6.475051884000095
519,0.5902788844621514,10,100,5291,6.0257999962232134e-05,2.7835045990000253
520,0.6082868525896414,20,100,5291,5.088199998226628e-05,3.9701449320000393
521,0.6470119521912351,50,100,5291,5.257800000890711e-05,7.293862614999966
522,0.5921912350597609,10,100,4980,5.46919999351303e-05,2.7022786690000657
523,0.6057370517928287,20,100,4980,5.917999999383028e-05,3.935435456999926
524,0.6455776892430279,50,100,4980,6.627499999467545e-05,7.287828876000049
525,0.5867729083665338,10,100,4668,5.549900004098163e-05,2.2904676360000167
526,0.6097211155378486,20,100,4668,5.4898000030334515e-05,3.4236731549999604
527,0.6481274900398406,50,100,4668,5.409100003817002e-05,7.1858749299999545
528,0.578804780876494,10,100,4357,4.263000005266804e-05,2.0894495759999927
529,0.6103585657370518,20,100,4357,5.3107999974599807e-05,4.263118003000045
530,0.6401593625498008,50,100,4357,3.9748000062900246e-05,5.639141040000027
531,0.5843824701195219,10,100,4046,8.364300003904646e-05,2.2518049300000484
532,0.6140239043824701,20,100,4046,6.0770000004595204e-05,3.816687591999994
533,0.6489243027888446,50,100,4046,5.438999994566984e-05,5.606559606000019
534,0.5835856573705179,10,100,3735,6.359400003930205e-05,2.172734761000015
535,0.6106772908366533,20,100,3735,5.554400001983595e-05,3.259615487000019
536,0.6325099601593626,50,100,3735,5.448399997476372e-05,6.13128209599995
537,0.5869322709163347,10,100,3423,5.379000003813417e-05,1.975303660999998
538,0.6079681274900398,20,100,3423,4.0513000044484215e-05,2.5964290130000336
539,0.6409561752988048,50,100,3423,4.098800002338976e-05,5.492431650999947
540,0.5831075697211155,10,100,3112,5.3698000101576326e-05,1.6917461839999532
541,0.5996812749003984,20,100,3112,5.562100000133796e-05,2.938032186999976
542,0.640796812749004,50,100,3112,5.700499991689867e-05,5.5751273680000395
543,0.5756175298804781,10,100,2801,6.349799991767213e-05,1.5173178190000272
544,0.6050996015936255,20,100,2801,6.449899990457197e-05,3.8350651260000177
545,0.6513147410358566,50,100,2801,5.7624999953986844e-05,5.918749520000006
546,0.5722709163346613,10,100,2490,6.209599996509496e-05,1.4525209329999598
547,0.5956972111553784,20,100,2490,5.7370000035916746e-05,3.080458995000072
548,0.6406374501992032,50,100,2490,6.512700008443062e-05,4.357216444000073
549,0.5765737051792829,10,100,2178,6.151299999146431e-05,1.3907623000000058
550,0.6068525896414343,20,100,2178,5.556400003570161e-05,1.5865204980000271
551,0.6293227091633466,50,100,2178,5.33850000010716e-05,4.331378156000028
552,0.5735458167330677,10,100,1867,5.735199999890028e-05,1.2654340290000619
553,0.6028685258964144,20,100,1867,5.53229999695759e-05,1.4360501319999912
554,0.6270916334661355,50,100,1867,5.0273999931960134e-05,3.4698489509999035
555,0.5725896414342629,10,100,1556,5.461700004616432e-05,1.1718471490000866
556,0.5859760956175298,20,100,1556,4.098699992027832e-05,1.5207259240000894
557,0.6286852589641434,50,100,1556,4.0946000012809236e-05,3.3351787579999836
558,0.5735458167330677,10,100,1245,4.065500002070621e-05,0.7961098209999591
559,0.6004780876494024,20,100,1245,5.400000009103678e-05,2.7063064019999956
560,0.6132270916334661,50,100,1245,5.4260999945654476e-05,2.51817853700004
561,0.5690836653386454,10,100,933,4.434199991010246e-05,0.6548066530000369
562,0.5839043824701196,20,100,933,5.607000002783025e-05,1.055903517000047
563,0.6127490039840637,50,100,933,4.142099999171478e-05,3.899556089999919
564,0.5630278884462151,10,100,622,5.7600999980422785e-05,0.5211430250000149
565,0.56398406374502,20,100,622,6.252800005768222e-05,1.609154889000024
566,0.5665338645418326,50,100,622,4.0469000055054494e-05,3.8828892909999695
567,0.5477290836653387,10,100,311,6.04090000706492e-05,0.2422777879999103
568,0.5314741035856574,20,100,311,5.3293999940251524e-05,1.9290101599999616
569,0.6022310756972111,50,100,311,5.499500002770219e-05,2.324669495999956
